sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,shannon.h,e.shan,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
1,310,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,123,0,0,3,0.0015495867768595042,4,0.2715,0.17429554749731035,0.212889,0.153567,30.75,2537.6875,118,0.33334097502085613,0.0,0,0,0,2.469365900494725,1.7082734782268614,3.4745823072636006,0.0021705192053000904,0.0019812190428441768,0.0024205382877890303,0.0030979420124175538,0.0028846691666641507,0.00337962312945035,0.00356980126540433,0.00363906286414223,0.0034783236821655924,0.03511798648052824,0.03378379255459826,0.03688012940156788,0.02708723834043569,0.02701892232110967,0.02717746704520591,0.0018068773786708424,0.001721617633803121,0.0019194845888734916,56.64594036424176,54.265664816326954,59.78970052186509,70,3,53,3,43.08943089430895,1
1,320,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,122,0,0,0,0.0,4,0.2671,0.1580783527970009,0.178389,0.12868,30.5,2552.25,118,0.3333414111349655,0.0,0,0,0,2.4299674940428666,2.199791196005218,2.797270097294431,0.002037518281203158,0.0020336179665624114,0.0020437421875447725,0.002854348199942736,0.0027008686472888167,0.003099262379709628,0.003216506082334859,0.0030718761655373584,0.003447298502756399,0.034986407538134395,0.03726858782735153,0.03134463048087305,0.026942385691193036,0.026701963876451344,0.02732603752322766,0.001499902044622159,0.0011847250980657766,0.0020028439806163843,55.70778652365022,51.4838418151829,62.44812382439597,75,3,47,2,38.52459016393443,1
1,330,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,117,0,0,0,0.0,3,0.345,0.12558771514738032,0.098352,0.089524,39.0,2888.0,115,0.23226068750587248,0.2857142857142857,0,0,0,2.3307733096576797,1.9332462192125883,2.8824435576222958,0.0019255093433306926,0.002096479537468459,0.0016882445841190973,0.0027928172655092105,0.0030375141406912454,0.0024532379285218966,0.0029162277450812874,0.0032106547757588242,0.002507635131079805,0.03235158552680814,0.03338775881170306,0.03091363076409684,0.027075362416878558,0.027167819669917208,0.0269470543922535,0.001520179224630103,0.0017559752039953886,0.0011929521512252146,57.1605558442557,59.488464697083735,53.92998845665761,68,3,49,1,41.88034188034188,1
1,340,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,115,0,0,0,0.0,3,0.3452,0.12649730679347593,0.09976,0.090805,38.333333333333336,2787.555555555555,113,0.23226068750587242,0.0,0,0,0,2.579267634890949,2.5312025430088143,2.6354947235077892,0.0019296356869691552,0.0018664960271311912,0.0020034971758362053,0.0027987229931089896,0.0026043287869362886,0.003026127536178942,0.002923333703585661,0.0025663634757471165,0.003340921517283578,0.032376593435724854,0.033300464966495906,0.03129583806010593,0.027077593860785076,0.026901890387823594,0.027283133772551347,0.0015258701302545356,0.0011965110481120987,0.001911158113138139,57.98882739819763,56.5511619119615,59.67062475945499,62,2,53,2,46.08695652173913,1
1,350,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,113,0,0,0,0.0,1,1.0,1.0,-0.0,nan,113.0,0.0,113,0.0,1.0,0,0,0,3.5132391068520863,3.7826553296188123,3.218876937532886,0.0016882445841190977,0.001688244584119097,0.0016882445841190968,0.0024532379285218966,0.0024532379285218966,0.002453237928521897,0.002507635131079805,0.0025076351310798044,0.0025076351310798044,0.03091363076409683,0.030913630764096842,0.03091363076409685,0.026947054392253495,0.0269470543922535,0.02694705439225349,0.0011929521512252148,0.0011929521512252144,0.0011929521512252146,56.67608763737264,55.75458981688554,57.682909330127046,59,1,54,1,47.78761061946903,1
1,360,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,114,0,0,0,0.0,1,1.0,1.0,-0.0,nan,114.0,0.0,114,0.0,0.0,0,0,0,3.398568071493071,2.7930387064108966,4.26176950682298,0.0016882445841190977,0.001688244584119097,0.0016882445841190966,0.0024532379285218966,0.0024532379285218966,0.0024532379285218966,0.0025076351310798052,0.0025076351310798044,0.0025076351310798057,0.03091363076409683,0.030913630764096842,0.030913630764096853,0.026947054392253495,0.0269470543922535,0.026947054392253488,0.0011929521512252148,0.0011929521512252144,0.0011929521512252148,56.70632023178186,57.231219253766895,55.95805992384577,67,1,47,1,41.228070175438596,1
1,370,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,114,0,0,2,0.0010330578512396695,1,1.0,1.0,-0.0,nan,114.0,0.0,114,0.0,0.0,0,0,0,3.307976097070708,2.7772419038347396,4.121768526699194,0.0016882445841190977,0.0016882445841190968,0.0016882445841190968,0.0024532379285218966,0.0024532379285218966,0.0024532379285218966,0.0025076351310798052,0.002507635131079804,0.0025076351310798052,0.03091363076409683,0.030913630764096846,0.03091363076409685,0.026947054392253495,0.026947054392253495,0.02694705439225349,0.0011929521512252148,0.0011929521512252142,0.0011929521512252148,57.264053908883795,56.435849403407055,58.53396748394816,69,1,45,1,39.473684210526315,1
1,380,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,118,2,2,0,0.0,1,1.0,1.0,-0.0,nan,118.0,0.0,118,0.0,0.0,0,0,0,3.0334533049918093,3.5054173773479733,2.320486302070794,0.0016882445841190975,0.0016882445841190968,0.0016882445841190966,0.0024532379285218974,0.0024532379285218966,0.0024532379285218966,0.0025076351310798057,0.002507635131079804,0.0025076351310798057,0.030913630764096832,0.030913630764096846,0.030913630764096853,0.026947054392253502,0.026947054392253495,0.026947054392253488,0.0011929521512252152,0.0011929521512252142,0.0011929521512252148,55.895343902438306,53.559649921510974,59.42373268213704,71,1,47,1,39.83050847457627,1
1,390,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,117,0,0,2,0.0010330578512396695,1,1.0,1.0,-0.0,nan,117.0,0.0,117,0.0,0.0,0,0,0,2.9211714157322817,2.2551117876345943,3.813691317383183,0.0016882445841190975,0.001688244584119097,0.001688244584119097,0.0024532379285218974,0.0024532379285218966,0.0024532379285218966,0.0025076351310798057,0.0025076351310798044,0.0025076351310798052,0.030913630764096832,0.030913630764096842,0.030913630764096842,0.0269470543922535,0.0269470543922535,0.0269470543922535,0.0011929521512252152,0.0011929521512252144,0.0011929521512252146,56.461366662835985,55.48477454531639,57.77000010031224,67,1,50,1,42.73504273504273,1
1,400,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,118,0,0,0,0.0,1,1.0,1.0,-0.0,nan,118.0,0.0,118,0.0,0.0,0,0,0,2.802930912118553,1.8356522145841692,3.949335294381527,0.0016882445841190975,0.0016882445841190973,0.0016882445841190968,0.0024532379285218974,0.0024532379285218966,0.002453237928521897,0.0025076351310798057,0.002507635131079805,0.0025076351310798044,0.030913630764096832,0.03091363076409684,0.03091363076409685,0.026947054392253502,0.026947054392253502,0.02694705439225349,0.0011929521512252152,0.0011929521512252146,0.0011929521512252146,56.46653475359299,51.47165428021715,62.38639309240876,64,1,54,1,45.76271186440678,1
1,410,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,124,0,0,0,0.0,2,0.5081,0.10889078766609761,0.046905,0.06767,62.0,3721.0,123,0.0,0.6666666666666666,0,0,0,3.0826867117050267,2.4030490008736076,3.8560675550649193,0.0017188883321009435,0.0017458176863880193,0.001688244584119097,0.0024519237145229807,0.0024507687991906,0.0024532379285218966,0.0027901816056408522,0.0030384800226793468,0.0025076351310798044,0.03237052059189213,0.033650817713288025,0.030913630764096842,0.02684397816535145,0.026753396026558744,0.0269470543922535,0.0011844172141209286,0.0011769168148474639,0.0011929521512252144,54.059234898688736,49.99235613896167,58.6870624528609,66,2,58,1,46.774193548387096,1
1,420,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,125,0,0,0,0.0,2,0.5081,0.10853231379451456,0.046594,0.067221,62.5,3782.25,124,0.0,0.0,0,0,0,2.8834998437968666,2.333319612673091,3.4078903765867166,0.0017186431821170887,0.001750536793131373,0.0016882445841190973,0.0024519342282349724,0.0024505664115404935,0.0024532379285218966,0.002787921233844364,0.0030819918990399636,0.002507635131079805,0.03235886547326977,0.03387517729928731,0.03091363076409684,0.026844802775166668,0.026737522390026382,0.026947054392253502,0.0011844854936177629,0.001175602443013222,0.0011929521512252146,54.10755209189095,54.13549314573345,54.08092077494733,61,2,64,1,51.2,1
1,430,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,126,1,1,0,0.0,2,0.508,0.10817843145108563,0.046288,0.066779,63.0,3844.0,125,0.0,0.0,0,0,0,2.624962637765211,2.8882326030893584,2.3616926724410625,0.0017184019234028189,0.0017485592626865388,0.0016882445841190966,0.0024519445750626465,0.0024506512216033952,0.0024532379285218966,0.0027856967409652807,0.0030637583508507523,0.0025076351310798035,0.032347395356530306,0.0337811599489638,0.03091363076409685,0.0268456142959372,0.026744174199620892,0.02694705439225349,0.0011845526893130601,0.0011761532274009042,0.001192952151225214,54.16890715141218,54.45485496518907,53.882959337635285,63,2,63,1,50.0,1
1,440,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,124,0,0,0,0.0,2,0.5081,0.10889078766609761,0.046905,0.06767,62.0,3721.0,123,0.0,0.0,0,0,0,2.518725435008141,2.48362261845343,2.5586700193635035,0.0017188883321009435,0.0017458176863880193,0.001688244584119097,0.0024519237145229807,0.0024507687991906,0.0024532379285218966,0.0027901816056408522,0.0030384800226793468,0.0025076351310798044,0.03237052059189213,0.033650817713288025,0.030913630764096842,0.02684397816535145,0.026753396026558744,0.0269470543922535,0.0011844172141209286,0.0011769168148474639,0.0011929521512252144,54.662625164756065,56.890913119505996,52.12698714728201,66,2,58,1,46.774193548387096,1
1,450,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,122,0,0,0,0.0,2,0.5083,0.10962191364406804,0.04754,0.068586,61.0,3600.0,121,0.0,0.0,0,0,0,2.2502256630227127,2.1806155919778587,2.350464165327302,0.0017193906886252362,0.0016882445841190973,0.0017642410791140744,0.002451902170031195,0.0024532379285218966,0.0024499786778045844,0.0027948135150598855,0.002507635131079805,0.0032083503879912,0.03239440403169206,0.030913630764096835,0.034526717537029204,0.02684228839113994,0.026947054392253502,0.026691425349536422,0.0011842772971192188,0.0011929521512252146,0.001171785507206584,55.754277352235256,53.338850052379705,59.23249266402725,72,1,50,2,40.98360655737705,1
1,460,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,121,0,0,0,0.0,2,0.5083,0.10999477536109292,0.047865,0.069055,60.5,3540.25,120,0.0,0.0,0,0,0,2.164512078261251,2.4037539404720754,1.8958896364806783,0.001719648094447601,0.0016882445841190973,0.0017549081762199543,0.0024518911307048253,0.0024532379285218966,0.0024503789366646057,0.002797186890134101,0.002507635131079805,0.0031222976371424326,0.03240664182729202,0.03091363076409684,0.03408300512631821,0.02684142255641999,0.026947054392253502,0.0267228183898701,0.0011842056041100782,0.0011929521512252146,0.0011743849196299246,54.36422352363384,50.47456941367573,58.73155445411311,64,1,57,2,47.107438016528924,1
1,470,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,120,0,0,0,0.0,2,0.5084,0.11037264807543057,0.048194,0.069529,60.0,3481.0,119,0.0,0.0,0,0,0,2.0434216842891813,2.3857122277155582,1.6107147709011205,0.0017199097903670053,0.001688244584119097,0.001759939390718132,0.0024518799073896826,0.0024532379285218966,0.0024501631636942435,0.0027995998214595534,0.0025076351310798044,0.003168687260241498,0.03241908358615198,0.030913630764096842,0.03432220319139152,0.026840542291121375,0.0269470543922535,0.0267058949179921,0.001184132716217452,0.0011929521512252144,0.001172983619132167,54.944991620167244,50.859038463380436,60.11025315799207,67,1,53,2,44.166666666666664,1
